Problem,Training set mean,Training set stddev,Validation set mean,Validation set stddev,Test set mean,Test set stddev,Test set classificaction mean,Test set classification stddev,Overfit mean,Overfit stddev,Total epochs mean,Total epochs stddev,Relevant epochs mean,Relevant epochs stddev
card1.dt,44.05797101449276,0.0,43.35260115606936,0.0,45.930232558139544,7.105427357601002E-15,80,0.0,0.0,0.0,0,0.9128709291752769,0,0.0
card2.dt,45.458937198067886,0.26015288923354984,43.35260115606966,2.984279490192421E-13,45.930232558139544,7.105427357601002E-15,73,0.0,0.0,0.0,0,0.0,0,0.0
card3.dt,44.35407786302961,1.510868641562405,45.80074804488258,3.314806557484916,45.930232558139544,7.105427357601002E-15,79,0.0,5.333333333333333,7.542472332656501,0,0.0,0,0.0
