Problem,Training set mean,Training set stddev,Validation set mean,Validation set stddev,Test set mean,Test set stddev,Test set classificaction mean,Test set classification stddev,Overfit mean,Overfit stddev,Total epochs mean,Total epochs stddev,Relevant epochs mean,Relevant epochs stddev
glass1.dt,17.91277258566978,0.0,16.66666666666666,3.552713678800501E-15,25.78616352201258,3.552713678800501E-15,30,0.0,0.0,0.0,0,1.5811388300841898,0,0.0
glass2.dt,20.841121495327116,1.1919704965550773,16.66666666666669,2.4868995751603507E-14,25.78616352201258,3.552713678800501E-15,33,0.0,0.0,0.0,0,0.0,0,0.0
glass3.dt,20.77881619937695,1.368945329764477,16.666666666666618,4.618527782440651E-14,25.78616352201258,3.552713678800501E-15,41,0.0,0.0,0.0,0,0.0,0,0.0
